^PLATFORM = GPL13
!Platform_title = MSU-1
!Platform_geo_accession = GPL13
!Platform_status = Public on Jul 20 2001
!Platform_submission_date = Jul 20 2001
!Platform_last_update_date = May 26 2005
!Platform_technology = spotted DNA/cDNA
!Platform_distribution = non-commercial
!Platform_organism = Arabidopsis thaliana
!Platform_taxid = 3702
!Platform_description = Tip Configuration: Standard 1-tip
!Platform_description = Columns per Sector: 1
!Platform_description = Rows per Sector: 1
!Platform_description = Column Spacing: 1.1
!Platform_description = Row Spacing: 1.1
!Platform_description = Microarray containing 11,521 Arabidopsis expressed sequence tags, representing an estimated 7800 unique genes.
!Platform_pubmed_id = 11158533
!Platform_contributor = R,,Schaffer
!Platform_contributor = J,,Landgraf
!Platform_contributor = M,,Accerbi
!Platform_contributor = V,,Simon
!Platform_contributor = M,,Larson
!Platform_contributor = E,,Wisman
!Platform_contact_name = ,,Stanford Microarray Database
!Platform_contact_email = array@genome.stanford.edu
!Platform_contact_phone = 650-498-6012
!Platform_contact_department = Stanford University, School of Medicine
!Platform_contact_institute = Stanford Microarray Database (SMD)
!Platform_contact_address = 300 Pasteur Drive
!Platform_contact_city = Stanford
!Platform_contact_state = CA
!Platform_contact_zip/postal_code = 94305
!Platform_contact_country = USA
!Platform_contact_web_link = http://genome-www5.stanford.edu/
!Platform_sample_id = GSM423
!Platform_sample_id = GSM424
!Platform_sample_id = GSM425
!Platform_sample_id = GSM426
!Platform_sample_id = GSM427
!Platform_sample_id = GSM428
!Platform_sample_id = GSM429
!Platform_sample_id = GSM430
!Platform_sample_id = GSM431
!Platform_sample_id = GSM432
!Platform_sample_id = GSM433
!Platform_sample_id = GSM434
!Platform_sample_id = GSM435
!Platform_series_id = GSE4
!Platform_data_row_count = 12800
#ID = 
#NAME = name of spot
#CLONE_ID = clone identifier
#SPOT_ID = Spot identifier
#Description = description of spot
#GB_ACC = GenBank accession LINK_PRE:"http://www.ncbi.nlm.nih.gov/nuccore/?term="
#Gene Info = information about the gene represented by the sequence in the spot/feature
#SECTOR = spot sector grid coordinate
#SECTORROW = spot row grid coordinate
#SECTORCOL = spot column grid coordinate
#SOURCE = source of clone
#PLATE = clone plate identifier
#PROW = clone plate row
#PCOL = clone plate column
#FAILED = 
#IS_VERIFIED = 
#IS_CONTAMINATED = 
!platform_table_begin
ID	NAME	CLONE_ID	SPOT_ID	Description	GB_ACC	Gene Info	SECTOR	SECTORROW	SECTORCOL	SOURCE	PLATE	PROW	PCOL	FAILED	IS_VERIFIED	IS_CONTAMINATED
10999	43901	G11G11T7			W43435		1	1	1	MSU:384(29K7)	29	K	7	0	N	U
11000	43902	H7B4T7			W43855		1	1	1	MSU:384(29K8)	29	K	8	0	N	U
11001	43903	H8B5T7			W43676		1	1	1	MSU:384(29K9)	29	K	9	0	N	U
11002	43904	G9H10T7			N95858	contains similarity to RNA recognition motifs (Pfam: PF00076, Score=5.5e-23, N=2) [Arabidopsis thaliana]	1	1	1	MSU:384(29K10)	29	K	10	0	N	U
11003	43680	175N17T7		OMEGA-3 FATTY ACID DESATURASE, ENDOPLASMIC RETICULUM	H36623	OMEGA-3 FATTY ACID DESATURASE, ENDOPLASMIC RETICULUM	1	1	1	MSU:384(29K11)	29	K	11	0	N	U
11004	43905	283B9T7			AA650783	(AB006777) vegetative storage protein [Arabidopsis thaliana]	1	1	1	MSU:384(29K12)	29	K	12	0	N	U
11005	43906	H1G8T7			W43536		1	1	1	MSU:384(29K13)	29	K	13	0	N	U
11006	43907	H9G3T7			AA042486		1	1	1	MSU:384(29K14)	29	K	14	0	N	U
11007	43908	H10F4T7			AA042466	(AC004411) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(29K15)	29	K	15	0	N	U
11008	43909		14-1-2				1	1	1	MSU:384(29K16)	29	K	16	0	N	U
11009	43910	92F4T7			T20748	Strong similarity to gene F14J9.26	1	1	1	MSU:384(29K17)	29	K	17	0	N	U
11010	43911	210L23T7			N37384	(AL021687) kinase-like protein [Arabidopsis thaliana]	1	1	1	MSU:384(29K18)	29	K	18	0	N	U
11011	43912	H3F5T7			W43657		1	1	1	MSU:384(29K19)	29	K	19	0	N	U
11012	43913	K2E5RP			AA728423		1	1	1	MSU:384(29K20)	29	K	20	0	N	U
11013	43914	K2H7T7			AA728490		1	1	1	MSU:384(29K21)	29	K	21	0	N	U
11014	43915		FAI228	CSLdelta03	Z35013	(AC002334) putative cellulose synthase [Arabidopsis thaliana]	1	1	1	MSU:384(29K22)	29	K	22	0	N	U
11015	43916	123K6T7		POLY(A) LIKE BINDING PROTEIN	T44216	POLYADENYLATE-BINDING PROTEIN 2 (POLY(A) BINDING PROTEIN 2) (PABP 2)	1	1	1	MSU:384(29K23)	29	K	23	0	N	U
11016	35497	149B16T7			T76367		1	1	1	MSU:384(29K24)	29	K	24	0	N	U
11017	43917	42F4T7			T13871	(AL035528) glycine-rich RNA-binding protein AtGRP2-like [Arabidopsis thaliana]	1	1	1	MSU:384(29L1)	29	L	1	0	N	U
11018	43918	118K6T7			T43848	(AB010259) DRH1 [Arabidopsis thaliana]	1	1	1	MSU:384(29L2)	29	L	2	0	N	U
11019	43919	180P7T7			H36933	(AJ010474) RNA helicase [Arabidopsis thaliana]	1	1	1	MSU:384(29L3)	29	L	3	0	N	U
11020	43920	161P11T7			R29841	(X98807) peroxidase ATP21a [Arabidopsis thaliana]	1	1	1	MSU:384(29L4)	29	L	4	0	N	U
11021	43921	171I4T7		receptor-like protein kinase	R65507	receptor-like protein kinase precursor - Arabidopsis thaliana	1	1	1	MSU:384(29L5)	29	L	5	0	N	U
11022	43922	169N14T7		TRANSCRIPTION INITIATION FACTOR TFIID-2	R64999	TRANSCRIPTION INITIATION FACTOR TFIID-2 (TATA-BOX FACTOR 2) (TATA SEQUENCE-BINDING PROTEIN 2) (TBP-2)	1	1	1	MSU:384(29L6)	29	L	6	0	N	U
11023	43923	214C22T7			N37509	(AC004697) putative CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [Arabidopsis thaliana]	1	1	1	MSU:384(29L7)	29	L	7	0	N	U
11024	43924	122P1T7			T44164	ATP SYNTHASE BETA CHAIN, MITOCHONDRIAL PRECURSOR	1	1	1	MSU:384(29L8)	29	L	8	0	N	U
11025	43925	124P22T7			T44811	SERINE/THREONINE PROTEIN PHOSPHATASE PP2A-4 CATALYTIC SUBUNIT	1	1	1	MSU:384(29L9)	29	L	9	0	N	U
11026	43926	165I15T7			R30544	(D83025) proline oxidase precursor [Arabidopsis thaliana]	1	1	1	MSU:384(29L10)	29	L	10	0	N	U
11027	43927	185K4T7			H37194	50S RIBOSOMAL PROTEIN L4, CHLOROPLAST PRECURSOR	1	1	1	MSU:384(29L11)	29	L	11	0	N	U
11028	43928	143N9T7			T46435	(AC002337) putative polyribonucleotide phosphorylase [Arabidopsis thaliana]	1	1	1	MSU:384(29L12)	29	L	12	0	N	U
11029	43929	89P9T7			T20940	(AF076253) calcineurin B-like protein 3 [Arabidopsis thaliana]	1	1	1	MSU:384(29L13)	29	L	13	0	N	U
11030	43930	132H23T7			T45479	(AC006284) putative WRKY DNA-binding protein [Arabidopsis thaliana]	1	1	1	MSU:384(29L14)	29	L	14	0	N	U
11031	43931	135H7T7			T46587	gene Bp10 protein - rape	1	1	1	MSU:384(29L15)	29	L	15	0	N	U
11032	43932	120O16T7			T43540	CHLOROPHYLL A-B BINDING PROTEIN 165/180 PRECURSOR (LHCII TYPE I CAB-165/180) (LHCP)	1	1	1	MSU:384(29L16)	29	L	16	0	N	U
11033	34886	85E6T7			AA067573	(AC004483) putative RNA helicase [Arabidopsis thaliana]	1	1	1	MSU:384(29L17)	29	L	17	0	N	U
11034	43933	221D3T7			N38645		1	1	1	MSU:384(29L18)	29	L	18	0	N	U
11035	42066	198M23T7		NITRILASE 3	H76590	NITRILASE 3	1	1	1	MSU:384(29L19)	29	L	19	0	N	U
11036	43934	109C5T7			T23020	reversibly glycosylated polypeptide-2 [Arabidopsis thaliana]	1	1	1	MSU:384(29L20)	29	L	20	0	N	U
11037	43935	145A20T7			T46819	(AC005698) T3P18.21 [Arabidopsis thaliana]	1	1	1	MSU:384(29L21)	29	L	21	0	N	U
11038	43936	149M9T7			T76710	HYPOTHETICAL RAE1-LIKE PROTEIN	1	1	1	MSU:384(29L22)	29	L	22	0	N	U
11039	43937	37D3T7			T04312		1	1	1	MSU:384(29L23)	29	L	23	0	N	U
11040	43938	103J24T7		cytochrome P450 monooxygenase	T21833	(D78603) cytochrome P450 monooxygenase [Arabidopsis thaliana]	1	1	1	MSU:384(29L24)	29	L	24	0	N	U
11041	43939	31H1T7		TRANSCRIPTION FACTOR POSF21	T04752	POSSIBLE TRANSCRIPTION FACTOR POSF21	1	1	1	MSU:384(29M1)	29	M	1	0	N	U
11042	43940	76H3T7		14-3-3-LIKE PROTEIN GF14 CHI	T21461	14-3-3-LIKE PROTEIN GF14 CHI	1	1	1	MSU:384(29M2)	29	M	2	0	N	U
11043	43941	82C2T7		expansin At-EXP5	T45214	expansin At-EXP5 [Arabidopsis thaliana]	1	1	1	MSU:384(29M3)	29	M	3	0	N	U
11044	43942	97O11T7		cytochrome P450	T22148	(AL049659) Cytochrome P450-like protein [Arabidopsis thaliana]	1	1	1	MSU:384(29M4)	29	M	4	0	N	U
11045	43943	113D5T7		ethylene responsive element binding factor 1	T42394		1	1	1	MSU:384(29M5)	29	M	5	0	N	U
11046	43944	113N3T7		CYCLOSPORIN A-BINDING PROTEIN	T42515	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE (PPIASE) (ROTAMASE) (CYCLOPHILIN) (CYCLOSPORIN A-BINDING PROTEIN)	1	1	1	MSU:384(29M6)	29	M	6	0	N	U
11047	42637	37F10T7		antifungal protein	T04323	(AC004747) putative antifungal protein [Arabidopsis thaliana]	1	1	1	MSU:384(29M7)	29	M	7	0	N	U
11048	43945	87B3T7		DNA-binding protein GT-2	T20553	DNA-binding protein GT-2 - Arabidopsis thaliana	1	1	1	MSU:384(29M8)	29	M	8	0	N	U
11049	43946	88P13T7		UBIQUITIN-CONJUGATING ENZYME E2-17 KD 10	T20629	UBIQUITIN-CONJUGATING ENZYME E2-17 KD 10 (UBIQUITIN-PROTEIN LIGASE 10) (UBIQUITIN CARRIER PROTEIN 10)	1	1	1	MSU:384(29M9)	29	M	9	0	N	U
11050	41298	104H9T7		Acyl-CoA Synthetase	T21926		1	1	1	MSU:384(29M10)	29	M	10	0	N	U
11051	43947	115M19T7		CYSTEINE PROTEINASE RD21A	T43136	CYSTEINE PROTEINASE RD21A PRECURSOR	1	1	1	MSU:384(29M11)	29	M	11	0	N	U
11052	43948	117B21T7		DIAMINOPIMELATE EPIMERASE	T42830		1	1	1	MSU:384(29M12)	29	M	12	0	N	U
11053	43949	43C6T7		lamin	T13903	lamin - Arabidopsis thaliana	1	1	1	MSU:384(29M13)	29	M	13	0	N	U
11054	43950	91E23T7		enolase	T20689	(AC004561) putative enolase (2-phospho-D-glycerate hydroylase) [Arabidopsis thaliana]	1	1	1	MSU:384(29M14)	29	M	14	0	N	U
11055	43951	92J6T7		cytochrome P450 monooxygenase	T20987	(D78602) cytochrome P450 monooxygenase [Arabidopsis thaliana]	1	1	1	MSU:384(29M15)	29	M	15	0	N	U
11056	43952	107I3T7		Isocitrate Lyase	T22831	ISOCITRATE LYASE (ISOCITRASE) (ISOCITRATASE) (ICL)	1	1	1	MSU:384(29M16)	29	M	16	0	N	U
11057	43953	119G15T7		CINNAMYL-ALCOHOL DEHYDROGENASE 1	T42873	(AL050351) cinnamyl-alcohol dehydrogenase CAD1 [Arabidopsis thaliana]	1	1	1	MSU:384(29M17)	29	M	17	0	N	U
11058	43954	120E3T7		ESTERASE E4(CARBOXYLIC-ESTER HYDROLASE)	T43946	ESTERASE E4 PRECURSOR (CARBOXYLIC-ESTER HYDROLASE)	1	1	1	MSU:384(29M18)	29	M	18	0	N	U
11059	43955	60B6T7		disease resistance protein	T14233	(AL035528) putative disease resistance protein [Arabidopsis thaliana]	1	1	1	MSU:384(29M19)	29	M	19	0	N	U
11060	43956	94B2T7		12S cruciferin seed storage protein	T21029	12S cruciferin seed storage protein [Arabidopsis thaliana]	1	1	1	MSU:384(29M20)	29	M	20	0	N	U
11061	43957	94O7T7		Dwarf1	T21567	Dwarf1 protein - Arabidopsis thaliana	1	1	1	MSU:384(29M21)	29	M	21	0	N	U
11062	43958	110I4T7		similar to acidic ribosomal protein p1	T42111	similar to acidic ribosomal protein p1 [Arabidopsis thaliana]	1	1	1	MSU:384(29M22)	29	M	22	0	N	U
11063	43959	121N10T7		protein kinase-like protein	T43643	(AL022347) serine/threonine kinase-like protein [Arabidopsis thaliana]	1	1	1	MSU:384(29M23)	29	M	23	0	N	U
11064	43960	122J15T7		major latex protein	T43693	(Z97335) major latex protein like [Arabidopsis thaliana]	1	1	1	MSU:384(29M24)	29	M	24	0	N	U
11065	43961	124F2T7		peroxidase	T44762	(X98322) peroxidase [Arabidopsis thaliana]	1	1	1	MSU:384(29N1)	29	N	1	0	N	U
11066	43962	139J10T7		zeta-carotene desaturase	T46272	zeta-carotene desaturase precursor [Arabidopsis thaliana]	1	1	1	MSU:384(29N2)	29	N	2	0	N	U
11067	43963	140O20T7		ubiquinol-cytochrome-c reductase	T75633	ubiquinol--cytochrome-c reductase (EC 1.10.2.2) cytochrome c1 precursor (clone pC(1)3II) - potato	1	1	1	MSU:384(29N3)	29	N	3	0	N	U
11068	43964	156M20T7		disease resistance protein RPS2	T88149	disease resistance protein RPS2 - Arabidopsis thaliana	1	1	1	MSU:384(29N4)	29	N	4	0	N	U
11069	43965	165H6T7		40S ribosomal protein S8	R30540	40S RIBOSOMAL PROTEIN S8	1	1	1	MSU:384(29N5)	29	N	5	0	N	U
11070	43966	166E11T7		3-ISOPROPYLMALATE DEHYDRATASE LARGE SUBUNIT	R30598	(AL049608) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(29N6)	29	N	6	0	N	U
11071	43967	127B20T7		IRREGULAR CHIASM C-ROUGHEST PROTEIN	R87046		1	1	1	MSU:384(29N7)	29	N	7	0	N	U
11072	43968	142N16T7		uridine diphosphate glucose epimerase; F8M12.10	T75714	(AL078468) UDPglucose 4-epimerase-like protein [Arabidopsis thaliana]	1	1	1	MSU:384(29N8)	29	N	8	0	N	U
11073	43969	144E10T7		ethylene response sensor	T76554	ethylene response sensor [Arabidopsis thaliana]	1	1	1	MSU:384(29N9)	29	N	9	0	N	U
11074	43970	159H2T7		phosphoenolpyruvate carboxylase	R30301	(AJ223497) phosphoenolpyruvate carboxylase [Brassica juncea]	1	1	1	MSU:384(29N10)	29	N	10	0	N	U
11075	43971	167E12T7		elongation factor 1-gamma	R65206	Similar to elongation factor 1-gamma (gb|EF1G_XENLA). ESTs gb|T20564,gb|T45940,gb|T04527 come from this gene. [Arabidopsis thaliana]	1	1	1	MSU:384(29N11)	29	N	11	0	N	U
11076	43972	168A2T7		plastid ribosomal protein	R64877	50S RIBOSOMAL PROTEIN L24, CHLOROPLAST PRECURSOR	1	1	1	MSU:384(29N12)	29	N	12	0	N	U
11077	43973	132K23T7		S-adenosyl-L-methionine:trans-caffeoyl-Coenzyme A 3-O-methyltransferase	R84053	S-adenosyl-L-methionine:trans-caffeoyl-Coenzyme A 3-O-methyltransferase [Arabidopsis thaliana]	1	1	1	MSU:384(29N13)	29	N	13	0	N	U
11078	43974	146L15T7		no description	T76326	(AL021961) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(29N14)	29	N	14	0	N	U
11079	43975	148D21T7		alpha-galactosidase	T75918	alpha-galactosidase [Phaseolus vulgaris]	1	1	1	MSU:384(29N15)	29	N	15	0	N	U
11080	43976	161K15T7		gamma-VPE (vacuolar processing enzyme)	R30390	VACUOLAR PROCESSING ENZYME PRECURSOR (VPE) (PROTEINASE B)	1	1	1	MSU:384(29N16)	29	N	16	0	N	U
11081	43977	169D11T7		beta-tonoplast intrinsic protein	R64952	beta-tonoplast intrinsic protein [Arabidopsis thaliana]	1	1	1	MSU:384(29N17)	29	N	17	0	N	U
11082	43978	170C12T7		chloroplast envelope Ca2+-ATPase	R65015	(AC002510) putative Ca2+-ATPase [Arabidopsis thaliana]	1	1	1	MSU:384(29N18)	29	N	18	0	N	U
11083	43979	135K12T7		calcium-dependent protein kinase	T46113	calcium-dependent protein kinase [Fragaria x ananassa]	1	1	1	MSU:384(29N19)	29	N	19	0	N	U
11084	43980	151A15T7		peroxidase	T76760	(X99097) peroxidase [Arabidopsis thaliana]	1	1	1	MSU:384(29N20)	29	N	20	0	N	U
11085	43981	152N24T7		no description	R30204		1	1	1	MSU:384(29N21)	29	N	21	0	N	U
11086	43982	163K1T7		no description	R30019	(AL035524) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(29N22)	29	N	22	0	N	U
11087	43983	171G8T7		proteasome chain protein	R65485	(Z97337) proteasome chain protein [Arabidopsis thaliana]	1	1	1	MSU:384(29N23)	29	N	23	0	N	U
11088	43984	171P10T7		GLUCOSE TRANSPORTER (SUGAR CARRIER)	R65119	GLUCOSE TRANSPORTER (SUGAR CARRIER)	1	1	1	MSU:384(29N24)	29	N	24	0	N	U
11089	43985	172N6T7		DRH1	H36043	(AB010259) DRH1 [Arabidopsis thaliana]	1	1	1	MSU:384(29O1)	29	O	1	0	N	U
11090	43986	176P16T7		UDP-glucose dehydrogenase	H36268	UDP-glucose dehydrogenase [Glycine max]	1	1	1	MSU:384(29O2)	29	O	2	0	N	U
11091	43987	177E9T7		VACUOLAR ATP SYNTHASE SUBUNIT B	H36684	VACUOLAR ATP SYNTHASE SUBUNIT B (V-ATPASE B SUBUNIT) (V-ATPASE 57 KD SUBUNIT)	1	1	1	MSU:384(29O3)	29	O	3	0	N	U
11092	41636	180K22T7		protein-serine/threonine kinase NPK15-common tobacco	H36913	protein-serine/threonine kinase NPK15 - common tobacco	1	1	1	MSU:384(29O4)	29	O	4	0	N	U
11093	43988	186E1T7		L-ascorbate peroxidase	H37226	L-ascorbate peroxidase (EC 1.11.1.11) - Arabidopsis thaliana	1	1	1	MSU:384(29O5)	29	O	5	0	N	U
11094	43613	187C23T7		CHALCONE SYNTHASE	R89978	CHALCONE SYNTHASE (NARINGENIN-CHALCONE SYNTHASE) (TESTA 4 PROTEIN)	1	1	1	MSU:384(29O6)	29	O	6	0	N	U
11095	43989	174A7T7		Acetoacetyl-coenzyme A thiolase	H36507	(X78116) Acetoacetyl-coenzyme A thiolase [Raphanus sativus]	1	1	1	MSU:384(29O7)	29	O	7	0	N	U
11096	43990	177N21T7		calreticulin (AtCRTL)	H36323	calreticulin [Arabidopsis thaliana]	1	1	1	MSU:384(29O8)	29	O	8	0	N	U
11097	43991	178C21T7		QUINONE OXIDOREDUCTASE	H36347	(AL079349) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(29O9)	29	O	9	0	N	U
11098	43992	182A10T7		GLUCOSE TRANSPORTER (SUGAR CARRIER)	H37045		1	1	1	MSU:384(29O10)	29	O	10	0	N	U
11099	43993	187O6T7		calmodulin-domain protein kinase CDPK isoform 6	R90026	calmodulin-domain protein kinase CDPK isoform 6 [Arabidopsis thaliana]	1	1	1	MSU:384(29O11)	29	O	11	0	N	U
11100	43994	188E13T7		CASEIN KINASE I, DELTA ISOFORM LIKE (CKI-DELTA)	R90041	(AL049483) Col-0 casein kinase I-like protein [Arabidopsis thaliana]	1	1	1	MSU:384(29O12)	29	O	12	0	N	U
11101	40967	175B2T7		MAP KINASE 3 (ATMPK3)	H36168	MITOGEN-ACTIVATED PROTEIN KINASE HOMOLOG 3 (MAP KINASE 3) (ATMPK3)	1	1	1	MSU:384(29O13)	29	O	13	0	N	U
11102	43995	178I19T7		cerebroside sulfate activator protein	H36780		1	1	1	MSU:384(29O14)	29	O	14	0	N	U
11103	40986	178K21T7		SRp55-2	H36789		1	1	1	MSU:384(29O15)	29	O	15	0	N	U
11104	43996	183N22T7		PHOTOSYSTEM II 22 KD PROTEIN	H37582	(AF134131) PsbS protein [Arabidopsis thaliana]	1	1	1	MSU:384(29O16)	29	O	16	0	N	U
11105	43997	190K19T7		peptidyl-prolyl cis-trans isomerase	R90624	(AC005499) putative peptidyl-prolyl cis-trans isomerase [Arabidopsis thaliana]	1	1	1	MSU:384(29O17)	29	O	17	0	N	U
11106	43998	191F19T7		dihydrodipicolinate synthase	R90204	(AC002387) putative dihydrodipicolinate synthase [Arabidopsis thaliana]	1	1	1	MSU:384(29O18)	29	O	18	0	N	U
11107	43999	175P6T7		b-keto acyl reductase	H36210	b-keto acyl reductase [Arabidopsis thaliana]	1	1	1	MSU:384(29O19)	29	O	19	0	N	U
11108	44000	179G1T7		DEHYDRIN ERD14	H37274	DEHYDRIN ERD14	1	1	1	MSU:384(29O20)	29	O	20	0	N	U
11109	44001	179N23T7		HEAT SHOCK COGNATE 70 KD PROTEIN 1	H36843	HEAT SHOCK COGNATE 70 KD PROTEIN 1	1	1	1	MSU:384(29O21)	29	O	21	0	N	U
11110	44002	185B8T7		xylose isomerase	H37685	xylose isomerase (EC 5.3.1.5) - barley	1	1	1	MSU:384(29O22)	29	O	22	0	N	U
11111	44003	192K14T7		YME1 protein	R90326	(AC004747) putative YME1 ATP-dependant protease [Arabidopsis thaliana]	1	1	1	MSU:384(29O23)	29	O	23	0	N	U
11112	43602	193H9T7		arabinogalactan-protein	H76359	arabinogalactan-protein [Arabidopsis thaliana]	1	1	1	MSU:384(29O24)	29	O	24	0	N	U
11113	44004	194J1T7		secY protein homolog	H76064	(AC005724) putative preprotein translocase SECY protein [Arabidopsis thaliana]	1	1	1	MSU:384(29P1)	29	P	1	0	N	U
11114	44005	204C16T7		glycine-rich protein 3	H76829	glycine-rich protein 3 short isoform [Arabidopsis thaliana]	1	1	1	MSU:384(29P2)	29	P	2	0	N	U
11115	44006	204P1T7		HEAT SHOCK PROTEIN 81-3 (HSP81-3)	H76891	(Y11828) heat shock protein [Arabidopsis thaliana]	1	1	1	MSU:384(29P3)	29	P	3	0	N	U
11116	44007	219K18T7		ubiquitin--protein ligase	N38532	(X71381) ubiquitin carrier protein [Arabidopsis thaliana]	1	1	1	MSU:384(29P4)	29	P	4	0	N	U
11117	44008		ES10	Response Regulator (H3A8T7)			1	1	1	MSU:384(29P5)	29	P	5	0	N	U
11118	75105	SCH9T7P			T04109	(X95269) LRR protein [Lycopersicon esculentum]	1	1	1	MSU:384(29P6)	29	P	6	0	N	U
11119	44010	197M21T7		nucleic acid binding protein	H76220		1	1	1	MSU:384(29P7)	29	P	7	0	N	U
11120	44011	207F6T7		PHOTOSYSTEM II 5 KD PROTEIN(PSII-T)	N37634	(AC006085) Putative photosystem II 5 KD protein [Arabidopsis thaliana]	1	1	1	MSU:384(29P8)	29	P	8	0	N	U
11121	44012	208H21T7		ALPHA-GLUCOSIDASE(MALTASE)	N37141	alpha-xylosidase precursor [Arabidopsis thaliana]	1	1	1	MSU:384(29P9)	29	P	9	0	N	U
11122	44013	221K6T7		Lea-like protein	N38688	(AC004005) similar to late embryogenesis abundant proteins [Arabidopsis thaliana]	1	1	1	MSU:384(29P10)	29	P	10	0	N	U
11123	EMPTY		EMPTY				1	1	1	MSU:384(29P11)	29	P	11	0	N	U
11124	EMPTY		EMPTY				1	1	1	MSU:384(29P12)	29	P	12	0	N	U
11125	44014	200F22T7		manganese superoxide dismutase	H76961	(AF061518) manganese superoxide dismutase [Arabidopsis thaliana]	1	1	1	MSU:384(29P13)	29	P	13	0	N	U
11126	44015	210M22T7		50S RIBOSOMAL PROTEIN L18, CHLOROPLAST(CL18)	N37386		1	1	1	MSU:384(29P14)	29	P	14	0	N	U
11127	44016	212F8T7		no description	N37872		1	1	1	MSU:384(29P15)	29	P	15	0	N	U
11128	44017	228A9T7		no description	N65401		1	1	1	MSU:384(29P16)	29	P	16	0	N	U
11129	EMPTY		EMPTY				1	1	1	MSU:384(29P17)	29	P	17	0	N	U
11130	EMPTY		EMPTY				1	1	1	MSU:384(29P18)	29	P	18	0	N	U
11131	44018	202F24T7		S-adenosylmethionine decarboxylase	H77026	S-ADENOSYLMETHIONINE DECARBOXYLASE PROENZYME (ADOMETDC) (SAMDC)	1	1	1	MSU:384(29P19)	29	P	19	0	N	U
11132	44019	214L9T7		RNA helicase	N37988	(AJ010456) RNA helicase [Arabidopsis thaliana]	1	1	1	MSU:384(29P20)	29	P	20	0	N	U
11133	44020	216B12T7		no description	N38399	(AC002409) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(29P21)	29	P	21	0	N	U
11134	44021	245F15T7		cytochrome P450	N97134	cytochrome P450 - Arabidopsis thaliana	1	1	1	MSU:384(29P22)	29	P	22	0	N	U
11135	EMPTY		EMPTY				1	1	1	MSU:384(29P23)	29	P	23	0	N	U
11136	EMPTY		EMPTY				1	1	1	MSU:384(29P24)	29	P	24	0	N	U
11137	38313	23A9T7			T04148		1	1	1	MSU:384(30A1)	30	A	1	0	N	U
11138	37764	86F6T7			T20539	(AL022197) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(30A2)	30	A	2	0	N	U
11139	37765	88E7XP			AI100419		1	1	1	MSU:384(30A3)	30	A	3	0	N	U
11140	38577	182F22T7			H37495	F21B7.20 [Arabidopsis thaliana]	1	1	1	MSU:384(30A4)	30	A	4	0	N	U
11141	38605	225L16T7A			N65681	(AF144388) thioredoxin-like 2 [Arabidopsis thaliana]	1	1	1	MSU:384(30A5)	30	A	5	0	N	U
11142	38606	226M13T7			AA713034		1	1	1	MSU:384(30A6)	30	A	6	0	N	U
11143	38319	35H3T7			T04286		1	1	1	MSU:384(30A7)	30	A	7	0	N	U
11144	37770	88P12XP			AA586205	pelota [Arabidopsis thaliana]	1	1	1	MSU:384(30A8)	30	A	8	0	N	U
11145	37771	89J8XP			AA586214	A_IG002N01.4 gene product [Arabidopsis thaliana]	1	1	1	MSU:384(30A9)	30	A	9	0	N	U
11146	38583	184C17T7			H37616		1	1	1	MSU:384(30A10)	30	A	10	0	N	U
11147	38611	229C15T7			N65159	Unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(30A11)	30	A	11	0	N	U
11148	38612	230F1T7			N65708	(AL021711) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(30A12)	30	A	12	0	N	U
11149	38325	38F11T7			T13755		1	1	1	MSU:384(30A13)	30	A	13	0	N	U
11150	37776	91A13T7			T20942	(AL021687) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(30A14)	30	A	14	0	N	U
11151	37777	91D10T7			AA067438		1	1	1	MSU:384(30A15)	30	A	15	0	N	U
11152	38589	185G15XP			AA605361		1	1	1	MSU:384(30A16)	30	A	16	0	N	U
11153	38617	237C1T7			N65798	HYPOTHETICAL 41.7 KD PROTEIN IN NFNB-ENTD INTERGENIC REGION	1	1	1	MSU:384(30A17)	30	A	17	0	N	U
11154	38618	240E6T7			N65859		1	1	1	MSU:384(30A18)	30	A	18	0	N	U
11155	38331	41D8T7			T13812		1	1	1	MSU:384(30A19)	30	A	19	0	N	U
11156	37782	91N5XP			AA586263		1	1	1	MSU:384(30A20)	30	A	20	0	N	U
11157	37783	92C16XP			AI100566	20S proteasome subunit PAD2 [Arabidopsis thaliana]	1	1	1	MSU:384(30A21)	30	A	21	0	N	U
11158	38595	186F15T7			R89923	(AC004218) putative disease resistance response protein [Arabidopsis thaliana]	1	1	1	MSU:384(30A22)	30	A	22	0	N	U
11159	38623	240O10T7			AA713123		1	1	1	MSU:384(30A23)	30	A	23	0	N	U
11160	38624	241D8T7			N97282	(Z97340) enoyl-CoA hydratase like protein [Arabidopsis thaliana]	1	1	1	MSU:384(30A24)	30	A	24	0	N	U
11161	EMPTY		EMPTY				1	1	1	MSU:384(30B1)	30	B	1	0	N	U
